Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Atman Overseas Private Limited,Long/Short Term Bank Facilities,IVR BBB-/IVR A3; (Assigned),Stable/-,Rs. 23.00 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-atman-overseas-28may25.pdf
Bharat Realty Venture Private Limited,Long Term Bank Facilities - Term Loan,IVR BBB (Reaffirmed),Stable,Rs. 485.80 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-bharat-realty-28may25.pdf
Bharat Realty Venture Private Limited,Long Term Bank Facilities - Lease Rental Discounting,IVR BBB (Reaffirmed),Stable,Rs. 30.80 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-bharat-realty-28may25.pdf
Bharat Realty Venture Private Limited,Short term Bank Facilities - Overdraft,IVR A3+ (Assigned),Nil,Rs. 1.00 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-bharat-realty-28may25.pdf
Bharat Realty Venture Private Limited,Short term Bank Facilities - Bank Guarantee,IVR A3+ (Assigned),Nil,Rs. 7.50 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-bharat-realty-28may25.pdf
Innovative Infocom & IT Parks Private Limited,Long Term Bank Facilities - Term Loan (LRD),IVR BBB- (Reaffirmed),Stable,Rs. 108.83 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-innovative-infocom-28may25.pdf
Innovative Infocom & IT Parks Private Limited,Proposed Long Term Bank Facilities - Term Loan,IVR BBB- (Reaffirmed),Stable,Rs. 5.00 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-innovative-infocom-28may25.pdf
Jericho Chemicals LLP,Long Term Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 49.90 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-jericho-chemicals-28may25.pdf
Kripa Biotech LLP,Long Term Bank Facilities,IVR BB+ (Upgraded),Stable,Rs. 91.50 Cr.,"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-Kripa-Biotech-28may25.pdf
Lalitpur Power Generation Company Limited,Long Term Bank Facilities,IVR AA- (Reaffirmed),Stable,Rs. 7388.61 Cr. (Reduced from Rs. 7501.00 Crore),"May 28, 2025",https://www.infomerics.com/admin/uploads/pr-LalitpurPower-Generation-28may25.pdf
